"Linea","Sentido","Latitud","Longitud"
"319","i","-38.700199","-62.268791"
"319","i","-38.710831","-62.263256"
"319","i","-38.712757","-62.266087"
"319","i","-38.716080","-62.269478"
"319","i","-38.718090","-62.266827"
"319","i","-38.719887","-62.264404"
"319","i","-38.721092","-62.262924"
"319","i","-38.723557","-62.259651"
"319","i","-38.725422","-62.257301"
"319","i","-38.730755","-62.252804"
"319","i","-38.735622","-62.246754"
"319","i","-38.733849","-62.244244"
"319","i","-38.736343","-62.241131"
"319","i","-38.733505","-62.237442"
"319","i","-38.732250","-62.235767"
"319","i","-38.731941","-62.233406"
"319","i","-38.730518","-62.231724"
"319","i","-38.729271","-62.228031"
"319","i","-38.731701","-62.224781"
"319","i","-38.733337","-62.222668"
"319","i","-38.737198","-62.219204"
"319","i","-38.738972","-62.217098"
"319","i","-38.740780","-62.215321"
"319","i","-38.749683","-62.201607"
"319","i","-38.752525","-62.187489"
"319","i","-38.755028","-62.175102"
"319","i","-38.763622","-62.165279"
"319","i","-38.810654","-62.107258"
"319","i","-38.841045","-62.094555"
"319","i","-38.847595","-62.086742"
"319","i","-38.851173","-62.085670"
"319","i","-38.855717","-62.084339"
"319","i","-38.856903","-62.084019"
"319","i","-38.863037","-62.082279"
"319","i","-38.867580","-62.081165"
"319","i","-38.846809","-62.089855"
"319","i","-38.860096","-62.083225"
"319","i","-38.864807","-62.081982"
"319","i","-38.869518","-62.080780"
"319","i","-38.871723","-62.080135"
"319","i","-38.873978","-62.079536"
"319","i","-38.876652","-62.078804"
"319","i","-38.877102","-62.081532"
"319","i","-38.877556","-62.084404"
"319","i","-38.881126","-62.083439"
"319","i","-38.883934","-62.082752"
"319","i","-38.883331","-62.079384"
"319","i","-38.882797","-62.076488"
"319","i","-38.877102","-62.073654"
"319","i","-38.880527","-62.075737"
"319","i","-38.877586","-62.076595"
"319","i","-38.876118","-62.075459"
"500","i","-38.671288","-62.294109"
"500","i","-38.672115","-62.292999"
"500","i","-38.672943","-62.291889"
"500","i","-38.673588","-62.292694"
"500","i","-38.674229","-62.293495"
"500","i","-38.674873","-62.294300"
"500","i","-38.675518","-62.295105"
"500","i","-38.676159","-62.295906"
"500","i","-38.676804","-62.296711"
"500","i","-38.677448","-62.297516"
"500","i","-38.678089","-62.298317"
"500","i","-38.678703","-62.297516"
"500","i","-38.679317","-62.296719"
"500","i","-38.679932","-62.295918"
"500","i","-38.680546","-62.295116"
"500","i","-38.681293","-62.294434"
"500","i","-38.682114","-62.293354"
"500","i","-38.682930","-62.292274"
"500","i","-38.683613","-62.293125"
"500","i","-38.684296","-62.293976"
"500","i","-38.684975","-62.294827"
"500","i","-38.685658","-62.295677"
"500","i","-38.686405","-62.294743"
"500","i","-38.687149","-62.293804"
"500","i","-38.687897","-62.292866"
"500","i","-38.686901","-62.291622"
"500","i","-38.687630","-62.290695"
"500","i","-38.688362","-62.289764"
"500","i","-38.687462","-62.288658"
"500","i","-38.686302","-62.287998"
"500","i","-38.686935","-62.287174"
"500","i","-38.687569","-62.286354"
"500","i","-38.688198","-62.285530"
"500","i","-38.688831","-62.284706"
"500","i","-38.689465","-62.283886"
"500","i","-38.690094","-62.283066"
"500","i","-38.690727","-62.282242"
"500","i","-38.691360","-62.281418"
"500","i","-38.691990","-62.280598"
"500","i","-38.692623","-62.279774"
"500","i","-38.693256","-62.278954"
"500","i","-38.693886","-62.278130"
"500","i","-38.694519","-62.277309"
"500","i","-38.695152","-62.276485"
"500","i","-38.695782","-62.275661"
"500","i","-38.696415","-62.274841"
"500","i","-38.697048","-62.274017"
"500","i","-38.697048","-62.274017"
"500","i","-38.698669","-62.272736"
"500","i","-38.700291","-62.271454"
"500","i","-38.701912","-62.270172"
"500","i","-38.703533","-62.268887"
"500","i","-38.705154","-62.267605"
"500","i","-38.706776","-62.266323"
"500","i","-38.708431","-62.268742"
"500","i","-38.710091","-62.271160"
"500","i","-38.711380","-62.269550"
"500","i","-38.712673","-62.267937"
"500","i","-38.713963","-62.266327"
"500","i","-38.715256","-62.264713"
"500","i","-38.717537","-62.267479"
"500","i","-38.718761","-62.265884"
"500","i","-38.719990","-62.264294"
"500","i","-38.721512","-62.266159"
"500","i","-38.723034","-62.268021"
"500","i","-38.724560","-62.269886"
"500","i","-38.726082","-62.271751"
"500","i","-38.726082","-62.271751"
"500","i","-38.726818","-62.270798"
"500","i","-38.727554","-62.269848"
"500","i","-38.728291","-62.268894"
"500","i","-38.729023","-62.267941"
"500","i","-38.729759","-62.266987"
"500","i","-38.730495","-62.266037"
"500","i","-38.731228","-62.265083"
"500","i","-38.731945","-62.265976"
"500","i","-38.732662","-62.266872"
"500","i","-38.733379","-62.267765"
"500","i","-38.734097","-62.268661"
"500","i","-38.734814","-62.269554"
"500","i","-38.735527","-62.270447"
"500","i","-38.736244","-62.271343"
"500","i","-38.736961","-62.272236"
"500","i","-38.737679","-62.273132"
"500","i","-38.738396","-62.274025"
"500","i","-38.739113","-62.274921"
"500","i","-38.739826","-62.275814"
"500","i","-38.740822","-62.274529"
"500","i","-38.741814","-62.273239"
"500","i","-38.742558","-62.274170"
"500","i","-38.743301","-62.275101"
"500","i","-38.744045","-62.276028"
"500","i","-38.744789","-62.276955"
"500","i","-38.745365","-62.276199"
"500","i","-38.746433","-62.275768"
"500","i","-38.747505","-62.275341"
"500","i","-38.748573","-62.274914"
"500","i","-38.749641","-62.274487"
"500","i","-38.750610","-62.273178"
"500","i","-38.751575","-62.271873"
"500","i","-38.750835","-62.270954"
"500","i","-38.750092","-62.270039"
"500","i","-38.750767","-62.269150"
"500","i","-38.751442","-62.268261"
"500","i","-38.752117","-62.267372"
"500","i","-38.752789","-62.266483"
"500","i","-38.753464","-62.265594"
"500","i","-38.754139","-62.264706"
"500","i","-38.754814","-62.263817"
"500","i","-38.755489","-62.262928"
"500","i","-38.756283","-62.263920"
"500","i","-38.757076","-62.264908"
"500","i","-38.757870","-62.265896"
"500","i","-38.757027","-62.266998"
"500","i","-38.756184","-62.268101"
"500","i","-38.755341","-62.269203"
"500","i","-38.756229","-62.270367"
"500","i","-38.757385","-62.270359"
"500","i","-38.758541","-62.270351"
"500","i","-38.759693","-62.270344"
"500","i","-38.760849","-62.270336"
"500","i","-38.762005","-62.270329"
"500","i","-38.763161","-62.270321"
"500","i","-38.764317","-62.270313"
"500","i","-38.765472","-62.270309"
"500","i","-38.766624","-62.270302"
"500","i","-38.768028","-62.271908"
"500","i","-38.767002","-62.273209"
"500","i","-38.767727","-62.274113"
"500","i","-38.768448","-62.275021"
"500","i","-38.769169","-62.275925"
"500","i","-38.769890","-62.276829"
"500","i","-38.770611","-62.277737"
"500","i","-38.771317","-62.276817"
"500","i","-38.772018","-62.275898"
"500","i","-38.772720","-62.274979"
"500","i","-38.773422","-62.274059"
"500","i","-38.774124","-62.273140"
"500","i","-38.774830","-62.272221"
"500","i","-38.775532","-62.271301"
"500","i","-38.774635","-62.270145"
"500","i","-38.775505","-62.268974"
"500","i","-38.776371","-62.267803"
"500","i","-38.777237","-62.266632"
"500","i","-38.778168","-62.267792"
"500","i","-38.779053","-62.266659"
"500","i","-38.779938","-62.265522"
"500","i","-38.780914","-62.266666"
"500","i","-38.781887","-62.267807"
"500","i","-38.783569","-62.268917"
"500","i","-38.784336","-62.266975"
"500","i","-38.786129","-62.268196"
"500","i","-38.786633","-62.266991"
"500","i","-38.787140","-62.265785"
"500","i","-38.787643","-62.264580"
"500","i","-38.787228","-62.263077"
"500","i","-38.786812","-62.261578"
"500","i","-38.786839","-62.261375"
"500","i","-38.785889","-62.260731"
"500","i","-38.784943","-62.260082"
"500","i","-38.783997","-62.259438"
"500","i","-38.783047","-62.258789"
"500","i","-38.782101","-62.258141"
"500","i","-38.781155","-62.257496"
"500","i","-38.780205","-62.256847"
"500","i","-38.779259","-62.256199"
"500","i","-38.778313","-62.255554"
"500","i","-38.777367","-62.254906"
"500","i","-38.776417","-62.254257"
"500","i","-38.775471","-62.253613"
"500","i","-38.774693","-62.252590"
"500","i","-38.773914","-62.251568"
"500","i","-38.773136","-62.250546"
"500","i","-38.772358","-62.249523"
"500","i","-38.771770","-62.248463"
"500","i","-38.771183","-62.247410"
"500","i","-38.770596","-62.246349"
"502","i","-38.757839","-62.259865"
"502","i","-38.756992","-62.258884"
"502","i","-38.756149","-62.257904"
"502","i","-38.755302","-62.256924"
"502","i","-38.754559","-62.257923"
"502","i","-38.753815","-62.258923"
"502","i","-38.753067","-62.259918"
"502","i","-38.753876","-62.260921"
"502","i","-38.754681","-62.261925"
"502","i","-38.755489","-62.262928"
"502","i","-38.754860","-62.263748"
"502","i","-38.754230","-62.264568"
"502","i","-38.753601","-62.265388"
"502","i","-38.752972","-62.266209"
"502","i","-38.752308","-62.265381"
"502","i","-38.751644","-62.264553"
"502","i","-38.750980","-62.263725"
"502","i","-38.750320","-62.262897"
"502","i","-38.749657","-62.262070"
"502","i","-38.748993","-62.261246"
"502","i","-38.748329","-62.260414"
"502","i","-38.747669","-62.259586"
"502","i","-38.746712","-62.258568"
"502","i","-38.745754","-62.257549"
"502","i","-38.745071","-62.258442"
"502","i","-38.744389","-62.259338"
"502","i","-38.743702","-62.260231"
"502","i","-38.743019","-62.261127"
"502","i","-38.742332","-62.262020"
"502","i","-38.741650","-62.262917"
"502","i","-38.740963","-62.263809"
"502","i","-38.740070","-62.262711"
"502","i","-38.739178","-62.261616"
"502","i","-38.738281","-62.262730"
"502","i","-38.737568","-62.261833"
"502","i","-38.736851","-62.260941"
"502","i","-38.736134","-62.260048"
"502","i","-38.735416","-62.259151"
"502","i","-38.734699","-62.258259"
"502","i","-38.734051","-62.259121"
"502","i","-38.733398","-62.259983"
"502","i","-38.732750","-62.260845"
"502","i","-38.732101","-62.261703"
"502","i","-38.731449","-62.262566"
"502","i","-38.730801","-62.263428"
"502","i","-38.730148","-62.264290"
"502","i","-38.729500","-62.265152"
"502","i","-38.728764","-62.264229"
"502","i","-38.728024","-62.263309"
"502","i","-38.727287","-62.262386"
"502","i","-38.726547","-62.261463"
"502","i","-38.725811","-62.260540"
"502","i","-38.725811","-62.260540"
"502","i","-38.724556","-62.262215"
"502","i","-38.723301","-62.263885"
"502","i","-38.722046","-62.265556"
"502","i","-38.720795","-62.267227"
"502","i","-38.719540","-62.268902"
"502","i","-38.718285","-62.270573"
"502","i","-38.716961","-62.268906"
"502","i","-38.715641","-62.267239"
"502","i","-38.714317","-62.265575"
"502","i","-38.712994","-62.263908"
"502","i","-38.711674","-62.262241"
"502","i","-38.710350","-62.260574"
"502","i","-38.708656","-62.261948"
"502","i","-38.706966","-62.263317"
"502","i","-38.705273","-62.264690"
"502","i","-38.703583","-62.266064"
"502","i","-38.701889","-62.267433"
"502","i","-38.700195","-62.268806"
"502","i","-38.701382","-62.271229"
"502","i","-38.699215","-62.272625"
"502","i","-38.697048","-62.274017"
"502","i","-38.695599","-62.275982"
"502","i","-38.695599","-62.275982"
"502","i","-38.694820","-62.275028"
"502","i","-38.694042","-62.274078"
"502","i","-38.693268","-62.273125"
"502","i","-38.692947","-62.272133"
"502","i","-38.692631","-62.271137"
"502","i","-38.692310","-62.270145"
"502","i","-38.691994","-62.269154"
"502","i","-38.691677","-62.268162"
"502","i","-38.691360","-62.267166"
"502","i","-38.691040","-62.266174"
"502","i","-38.690479","-62.267120"
"502","i","-38.689915","-62.268070"
"502","i","-38.689354","-62.269016"
"502","i","-38.688789","-62.269962"
"502","i","-38.688229","-62.270912"
"502","i","-38.687664","-62.271858"
"502","i","-38.686729","-62.270687"
"502","i","-38.685799","-62.269520"
"502","i","-38.684895","-62.270714"
"502","i","-38.683994","-62.271908"
"502","i","-38.684998","-62.272972"
"502","i","-38.686001","-62.274036"
"502","i","-38.684952","-62.275337"
"502","i","-38.685757","-62.276344"
"502","i","-38.686565","-62.277351"
"502","i","-38.687183","-62.278221"
"502","i","-38.687801","-62.279091"
"502","i","-38.688419","-62.279961"
"502","i","-38.689037","-62.280830"
"502","i","-38.689655","-62.281700"
"503","i","-38.757000","-62.258801"
"503","i","-38.756302","-62.257851"
"503","i","-38.755600","-62.256901"
"503","i","-38.754200","-62.257000"
"503","i","-38.754150","-62.258526"
"503","i","-38.753502","-62.259350"
"503","i","-38.752850","-62.260174"
"503","i","-38.752201","-62.261002"
"503","i","-38.751301","-62.259998"
"503","i","-38.750401","-62.261200"
"503","i","-38.749733","-62.260368"
"503","i","-38.749065","-62.259533"
"503","i","-38.748402","-62.258701"
"503","i","-38.747768","-62.259525"
"503","i","-38.747139","-62.260349"
"503","i","-38.746510","-62.261173"
"503","i","-38.745880","-62.262001"
"503","i","-38.745251","-62.262825"
"503","i","-38.744621","-62.263649"
"503","i","-38.743992","-62.264477"
"503","i","-38.743359","-62.265301"
"503","i","-38.742729","-62.266125"
"503","i","-38.742100","-62.266949"
"503","i","-38.741470","-62.267776"
"503","i","-38.740841","-62.268600"
"503","i","-38.740211","-62.269424"
"503","i","-38.739578","-62.270248"
"503","i","-38.738949","-62.271076"
"503","i","-38.738319","-62.271900"
"503","i","-38.737690","-62.272724"
"503","i","-38.737061","-62.273548"
"503","i","-38.736431","-62.274376"
"503","i","-38.735802","-62.275200"
"503","i","-38.736462","-62.276039"
"503","i","-38.737125","-62.276875"
"503","i","-38.737789","-62.277714"
"503","i","-38.738449","-62.278549"
"503","i","-38.739113","-62.279388"
"503","i","-38.739777","-62.280224"
"503","i","-38.740437","-62.281063"
"503","i","-38.741100","-62.281898"
"503","i","-38.740417","-62.282784"
"503","i","-38.739735","-62.283669"
"503","i","-38.739052","-62.284550"
"503","i","-38.738365","-62.285435"
"503","i","-38.737682","-62.286316"
"503","i","-38.737000","-62.287201"
"503","i","-38.736286","-62.286339"
"503","i","-38.735577","-62.285477"
"503","i","-38.734863","-62.284615"
"503","i","-38.734150","-62.283749"
"503","i","-38.733437","-62.282887"
"503","i","-38.732723","-62.282024"
"503","i","-38.732014","-62.281162"
"503","i","-38.731300","-62.280300"
"503","i","-38.730652","-62.281174"
"503","i","-38.730000","-62.282051"
"503","i","-38.729351","-62.282925"
"503","i","-38.728699","-62.283798"
"503","i","-38.728073","-62.283016"
"503","i","-38.727444","-62.282234"
"503","i","-38.726818","-62.281456"
"503","i","-38.726192","-62.280674"
"503","i","-38.725563","-62.279892"
"503","i","-38.724937","-62.279110"
"503","i","-38.724308","-62.278328"
"503","i","-38.723682","-62.277546"
"503","i","-38.723057","-62.276764"
"503","i","-38.722427","-62.275982"
"503","i","-38.721802","-62.275200"
"503","i","-38.720661","-62.273300"
"503","i","-38.719318","-62.271702"
"503","i","-38.717979","-62.270100"
"503","i","-38.716640","-62.268501"
"503","i","-38.715302","-62.266899"
"503","i","-38.713501","-62.269100"
"503","i","-38.711800","-62.266899"
"503","i","-38.710098","-62.264500"
"503","i","-38.708401","-62.262100"
"503","i","-38.706600","-62.263577"
"503","i","-38.704800","-62.265049"
"503","i","-38.702999","-62.266525"
"503","i","-38.701199","-62.268002"
"503","i","-38.700199","-62.265900"
"503","i","-38.703499","-62.257999"
"503","i","-38.698502","-62.254799"
"503","i","-38.698448","-62.252251"
"503","i","-38.699100","-62.251400"
"503","i","-38.700199","-62.250099"
"503","i","-38.698700","-62.247398"
"503","i","-38.699348","-62.246498"
"503","i","-38.700001","-62.245602"
"503","i","-38.700802","-62.243252"
"503","i","-38.702099","-62.241600"
"503","i","-38.701248","-62.240601"
"503","i","-38.700401","-62.239601"
"503","i","-38.699402","-62.238201"
"503","i","-38.697601","-62.236000"
"503","i","-38.696701","-62.234901"
"503","i","-38.695900","-62.235931"
"503","i","-38.695099","-62.236965"
"503","i","-38.694302","-62.237999"
"503","i","-38.692600","-62.236050"
"503","i","-38.691101","-62.234402"
"503","i","-38.689602","-62.232750"
"503","i","-38.688099","-62.231098"
"503","i","-38.686401","-62.229000"
"504","i","-38.776199","-62.260799"
"504","i","-38.776890","-62.261662"
"504","i","-38.777576","-62.262524"
"504","i","-38.778263","-62.263390"
"504","i","-38.778950","-62.264252"
"504","i","-38.779636","-62.265114"
"504","i","-38.780327","-62.265976"
"504","i","-38.781013","-62.266838"
"504","i","-38.781700","-62.267700"
"504","i","-38.782623","-62.268299"
"504","i","-38.783550","-62.268902"
"504","i","-38.784473","-62.269501"
"504","i","-38.785400","-62.270100"
"504","i","-38.784901","-62.271233"
"504","i","-38.784401","-62.272366"
"504","i","-38.783901","-62.273499"
"504","i","-38.783260","-62.272640"
"504","i","-38.782619","-62.271778"
"504","i","-38.781979","-62.270920"
"504","i","-38.781342","-62.270061"
"504","i","-38.780701","-62.269199"
"504","i","-38.779999","-62.270100"
"504","i","-38.779301","-62.271000"
"504","i","-38.778599","-62.271900"
"504","i","-38.777901","-62.272800"
"504","i","-38.777199","-62.273701"
"504","i","-38.776501","-62.274601"
"504","i","-38.775799","-62.275501"
"504","i","-38.775101","-62.276402"
"504","i","-38.774300","-62.275299"
"504","i","-38.773602","-62.276176"
"504","i","-38.772900","-62.277050"
"504","i","-38.772202","-62.277924"
"504","i","-38.771500","-62.278801"
"504","i","-38.770859","-62.278000"
"504","i","-38.770214","-62.277199"
"504","i","-38.769569","-62.276402"
"504","i","-38.768929","-62.275600"
"504","i","-38.768288","-62.274799"
"504","i","-38.767643","-62.273998"
"504","i","-38.766998","-62.273201"
"504","i","-38.766651","-62.271351"
"504","i","-38.765800","-62.270199"
"504","i","-38.763424","-62.270248"
"504","i","-38.761051","-62.270302"
"504","i","-38.758675","-62.270351"
"504","i","-38.756302","-62.270401"
"504","i","-38.757198","-62.271599"
"504","i","-38.756573","-62.272427"
"504","i","-38.755943","-62.273254"
"504","i","-38.755318","-62.274082"
"504","i","-38.754688","-62.274910"
"504","i","-38.754063","-62.275738"
"504","i","-38.753433","-62.276566"
"504","i","-38.752808","-62.277393"
"504","i","-38.752178","-62.278221"
"504","i","-38.751549","-62.279049"
"504","i","-38.750923","-62.279877"
"504","i","-38.750294","-62.280704"
"504","i","-38.749668","-62.281532"
"504","i","-38.749039","-62.282360"
"504","i","-38.748409","-62.283188"
"504","i","-38.747784","-62.284016"
"504","i","-38.747154","-62.284843"
"504","i","-38.746529","-62.285671"
"504","i","-38.745899","-62.286499"
"504","i","-38.746899","-62.287800"
"504","i","-38.744167","-62.290768"
"504","i","-38.742733","-62.292633"
"504","i","-38.741299","-62.294498"
"504","i","-38.739731","-62.293087"
"504","i","-38.738762","-62.291874"
"504","i","-38.737789","-62.290661"
"504","i","-38.736820","-62.289448"
"504","i","-38.735851","-62.288235"
"504","i","-38.734882","-62.287022"
"504","i","-38.733913","-62.285809"
"504","i","-38.732944","-62.284595"
"504","i","-38.731976","-62.283382"
"504","i","-38.731003","-62.282169"
"504","i","-38.730034","-62.280956"
"504","i","-38.729065","-62.279743"
"504","i","-38.728096","-62.278530"
"504","i","-38.727127","-62.277317"
"504","i","-38.726158","-62.276104"
"504","i","-38.725185","-62.274891"
"504","i","-38.724216","-62.273678"
"504","i","-38.723248","-62.272465"
"504","i","-38.722279","-62.271252"
"504","i","-38.721310","-62.270039"
"504","i","-38.720341","-62.268826"
"504","i","-38.719372","-62.267612"
"504","i","-38.718399","-62.266399"
"504","i","-38.719391","-62.265087"
"504","i","-38.720379","-62.263779"
"504","i","-38.721367","-62.262466"
"504","i","-38.722355","-62.261154"
"504","i","-38.723343","-62.259846"
"504","i","-38.724335","-62.258533"
"504","i","-38.725323","-62.257221"
"504","i","-38.726311","-62.255913"
"504","i","-38.727299","-62.254601"
"504","i","-38.729801","-62.254700"
"504","i","-38.729801","-62.254700"
"504","i","-38.729801","-62.250301"
"504","i","-38.728649","-62.249352"
"504","i","-38.727901","-62.248402"
"504","i","-38.728649","-62.247475"
"504","i","-38.729401","-62.246552"
"504","i","-38.730148","-62.245625"
"504","i","-38.730900","-62.244701"
"504","i","-38.731625","-62.245575"
"504","i","-38.732349","-62.246449"
"504","i","-38.733074","-62.247326"
"504","i","-38.733799","-62.248199"
"504","i","-38.734798","-62.247700"
"504","i","-38.735500","-62.246799"
"504","i","-38.736198","-62.245899"
"504","i","-38.736900","-62.244999"
"504","i","-38.737598","-62.244099"
"504","i","-38.738300","-62.243198"
"504","i","-38.738998","-62.242298"
"504","i","-38.739700","-62.243198"
"504","i","-38.740398","-62.244099"
"504","i","-38.741058","-62.243221"
"504","i","-38.741718","-62.242340"
"504","i","-38.742378","-62.241459"
"504","i","-38.743038","-62.240582"
"504","i","-38.743698","-62.239700"
"504","i","-38.742962","-62.238800"
"504","i","-38.742222","-62.237900"
"504","i","-38.741482","-62.237000"
"504","i","-38.740742","-62.236099"
"504","i","-38.740002","-62.235199"
"504","i","-38.740662","-62.234341"
"504","i","-38.741322","-62.233479"
"504","i","-38.741982","-62.232620"
"504","i","-38.742641","-62.231758"
"504","i","-38.743301","-62.230900"
"504","i","-38.743961","-62.230042"
"504","i","-38.744621","-62.229179"
"504","i","-38.745281","-62.228321"
"504","i","-38.745941","-62.227459"
"504","i","-38.746601","-62.226601"
"504","i","-38.745750","-62.225601"
"504","i","-38.744900","-62.224602"
"504","i","-38.744240","-62.225449"
"504","i","-38.743580","-62.226299"
"504","i","-38.742920","-62.227150"
"504","i","-38.742260","-62.228001"
"504","i","-38.741600","-62.228851"
"504","i","-38.740940","-62.229698"
"504","i","-38.740280","-62.230549"
"504","i","-38.739620","-62.231400"
"504","i","-38.738960","-62.232250"
"504","i","-38.738300","-62.233101"
"504","i","-38.737644","-62.232273"
"504","i","-38.736992","-62.231445"
"504","i","-38.736336","-62.230618"
"504","i","-38.735683","-62.229790"
"504","i","-38.735027","-62.228966"
"504","i","-38.734371","-62.228134"
"504","i","-38.733719","-62.227310"
"504","i","-38.733063","-62.226482"
"504","i","-38.732410","-62.225655"
"504","i","-38.731754","-62.224827"
"504","i","-38.731098","-62.223999"
"504","i","-38.730301","-62.225033"
"504","i","-38.729500","-62.226067"
"504","i","-38.728699","-62.227100"
"505","i","-38.741402","-62.222301"
"505","i","-38.740601","-62.223400"
"505","i","-38.739799","-62.222198"
"505","i","-38.739052","-62.223251"
"505","i","-38.738300","-62.224300"
"505","i","-38.737202","-62.222900"
"505","i","-38.736198","-62.224098"
"505","i","-38.736900","-62.224998"
"505","i","-38.737598","-62.225899"
"505","i","-38.736992","-62.226700"
"505","i","-38.736382","-62.227501"
"505","i","-38.735775","-62.228298"
"505","i","-38.735168","-62.229099"
"505","i","-38.734558","-62.229900"
"505","i","-38.733952","-62.230701"
"505","i","-38.733341","-62.231499"
"505","i","-38.732735","-62.232300"
"505","i","-38.732124","-62.233101"
"505","i","-38.731518","-62.233898"
"505","i","-38.730907","-62.234699"
"505","i","-38.730301","-62.235500"
"505","i","-38.731075","-62.236477"
"505","i","-38.731850","-62.237450"
"505","i","-38.732624","-62.238426"
"505","i","-38.733398","-62.239399"
"505","i","-38.732738","-62.240250"
"505","i","-38.732075","-62.241100"
"505","i","-38.731411","-62.241951"
"505","i","-38.730751","-62.242802"
"505","i","-38.730087","-62.243649"
"505","i","-38.729424","-62.244499"
"505","i","-38.728764","-62.245350"
"505","i","-38.728100","-62.246201"
"505","i","-38.728783","-62.247032"
"505","i","-38.729465","-62.247868"
"505","i","-38.730148","-62.248699"
"505","i","-38.730831","-62.249535"
"505","i","-38.731518","-62.250366"
"505","i","-38.732201","-62.251202"
"505","i","-38.731766","-62.252735"
"505","i","-38.730827","-62.253971"
"505","i","-38.729893","-62.255211"
"505","i","-38.728954","-62.256447"
"505","i","-38.728020","-62.257683"
"505","i","-38.727081","-62.258919"
"505","i","-38.726147","-62.260155"
"505","i","-38.725208","-62.261391"
"505","i","-38.724274","-62.262627"
"505","i","-38.723335","-62.263863"
"505","i","-38.722401","-62.265099"
"505","i","-38.720798","-62.263199"
"505","i","-38.719501","-62.261600"
"505","i","-38.718529","-62.262844"
"505","i","-38.717556","-62.264088"
"505","i","-38.716587","-62.265327"
"505","i","-38.715614","-62.266571"
"505","i","-38.714642","-62.267815"
"505","i","-38.713673","-62.269058"
"505","i","-38.712700","-62.270302"
"505","i","-38.713699","-62.271542"
"505","i","-38.714699","-62.272781"
"505","i","-38.715698","-62.274021"
"505","i","-38.716702","-62.275261"
"505","i","-38.717701","-62.276501"
"505","i","-38.718700","-62.277740"
"505","i","-38.719700","-62.278980"
"505","i","-38.720699","-62.280220"
"505","i","-38.721699","-62.281460"
"505","i","-38.722698","-62.282700"
"505","i","-38.722073","-62.283512"
"505","i","-38.721443","-62.284328"
"505","i","-38.720814","-62.285145"
"505","i","-38.720184","-62.285957"
"505","i","-38.719559","-62.286770"
"505","i","-38.718929","-62.287586"
"505","i","-38.718300","-62.288399"
"505","i","-38.718925","-62.289188"
"505","i","-38.719555","-62.289974"
"505","i","-38.720181","-62.290760"
"505","i","-38.720806","-62.291546"
"505","i","-38.721432","-62.292332"
"505","i","-38.722061","-62.293121"
"505","i","-38.722687","-62.293907"
"505","i","-38.723312","-62.294693"
"505","i","-38.723942","-62.295479"
"505","i","-38.724567","-62.296268"
"505","i","-38.725193","-62.297054"
"505","i","-38.725819","-62.297840"
"505","i","-38.726448","-62.298626"
"505","i","-38.727074","-62.299412"
"505","i","-38.727699","-62.300201"
"505","i","-38.728699","-62.298801"
"505","i","-38.729549","-62.299850"
"505","i","-38.730400","-62.300900"
"505","i","-38.731201","-62.299900"
"506","i","-38.746201","-62.226200"
"506","i","-38.745701","-62.227798"
"506","i","-38.744984","-62.226883"
"506","i","-38.744267","-62.225967"
"506","i","-38.743549","-62.225052"
"506","i","-38.742832","-62.224133"
"506","i","-38.742119","-62.223217"
"506","i","-38.741402","-62.222301"
"506","i","-38.740601","-62.221298"
"506","i","-38.739799","-62.222301"
"506","i","-38.738968","-62.221268"
"506","i","-38.738132","-62.220234"
"506","i","-38.737301","-62.219200"
"506","i","-38.734200","-62.221600"
"506","i","-38.733501","-62.220798"
"506","i","-38.732876","-62.221626"
"506","i","-38.732250","-62.222450"
"506","i","-38.731625","-62.223274"
"506","i","-38.730999","-62.224098"
"506","i","-38.730373","-62.224926"
"506","i","-38.729752","-62.225750"
"506","i","-38.729126","-62.226574"
"506","i","-38.728500","-62.227402"
"506","i","-38.727299","-62.225899"
"506","i","-38.726646","-62.226765"
"506","i","-38.725990","-62.227627"
"506","i","-38.725334","-62.228493"
"506","i","-38.724682","-62.229355"
"506","i","-38.724026","-62.230217"
"506","i","-38.723373","-62.231083"
"506","i","-38.722717","-62.231945"
"506","i","-38.722065","-62.232807"
"506","i","-38.721409","-62.233673"
"506","i","-38.720757","-62.234535"
"506","i","-38.720100","-62.235401"
"506","i","-38.719166","-62.236069"
"506","i","-38.718433","-62.237034"
"506","i","-38.717701","-62.237999"
"506","i","-38.717274","-62.239201"
"506","i","-38.716648","-62.240002"
"506","i","-38.716026","-62.240799"
"506","i","-38.715401","-62.241600"
"506","i","-38.714298","-62.243301"
"506","i","-38.714966","-62.244133"
"506","i","-38.715633","-62.244968"
"506","i","-38.716301","-62.245800"
"506","i","-38.716351","-62.247650"
"506","i","-38.716301","-62.249001"
"506","i","-38.715801","-62.250000"
"506","i","-38.717098","-62.251976"
"506","i","-38.718201","-62.253349"
"506","i","-38.719299","-62.254726"
"506","i","-38.720402","-62.256100"
"506","i","-38.719398","-62.257351"
"506","i","-38.718399","-62.258598"
"506","i","-38.717400","-62.259850"
"506","i","-38.716400","-62.261101"
"506","i","-38.715401","-62.262348"
"506","i","-38.714401","-62.263599"
"506","i","-38.715424","-62.264866"
"506","i","-38.716442","-62.266132"
"506","i","-38.717468","-62.267399"
"506","i","-38.718491","-62.268665"
"506","i","-38.719509","-62.269932"
"506","i","-38.720531","-62.271198"
"506","i","-38.721558","-62.272469"
"506","i","-38.722576","-62.273731"
"506","i","-38.723598","-62.275002"
"506","i","-38.724602","-62.275902"
